state_id,actual_sum,pred_sum,abs_error,wape,bias_pct,window,candidate,grain,store_id,cat_id
,23205.0,22768.0,23497.0,1.012583494936436,-0.01883214824391295,cv_1886_1913,seasonal_naive_28,store_id+cat_id,WI_3,HOUSEHOLD
CA,521170.0,504171.0,469125.0,0.900138150699388,-0.03261699637354414,validation_1914_1941,seasonal_naive_28,state_id,,
TX,329399.0,309304.0,292249.0,0.8872188440159199,-0.0610050425168261,validation_1914_1941,seasonal_naive_28,state_id,,
WI,381195.0,370151.0,334844.0,0.8784060651372657,-0.02897204842665827,validation_1914_1941,seasonal_naive_28,state_id,,
,134032.0,127955.0,120393.0,0.898240718634356,-0.04533991882535514,validation_1914_1941,seasonal_naive_28,store_id,CA_1,
,132920.0,125031.0,119759.0,0.9009855552211857,-0.05935148961781523,validation_1914_1941,seasonal_naive_28,store_id,CA_2,
,175360.0,176972.0,146618.0,0.8360971715328467,0.009192518248175182,validation_1914_1941,seasonal_naive_28,store_id,CA_3,
,78858.0,74213.0,82355.0,1.0443455324760962,-0.058903345253493625,validation_1914_1941,seasonal_naive_28,store_id,CA_4,
,97531.0,92776.0,89445.0,0.9170930268324943,-0.04875372958341451,validation_1914_1941,seasonal_naive_28,store_id,TX_1,
,115258.0,110106.0,101042.0,0.8766593208280553,-0.04469971715629284,validation_1914_1941,seasonal_naive_28,store_id,TX_2,
,116610.0,106422.0,101762.0,0.872669582368579,-0.08736815024440442,validation_1914_1941,seasonal_naive_28,store_id,TX_3,
,112444.0,107281.0,103085.0,0.9167674575788837,-0.045916189392052935,validation_1914_1941,seasonal_naive_28,store_id,WI_1,
